record_id,record_type,catalog_scope,brand,parent_company,battery_platform,platform_aliases,nominal_voltage,battery_interface_or_format,alliance,fit_type,product_name,model_sku,product_family,gadget_category,gadget_subcategory,battery_included,adapter_required,adapter_brand_model,safety_note,market_us,market_uk,market_de,market_fr,market_it,market_es,market_notes,official_platform_url,official_product_url,compatibility_evidence_url,secondary_source_url,source_type,evidence_note,verification_status,verification_level,exact_sku_status,discontinued_or_legacy,fallback_retailer_url,amazon_us_direct_url,amazon_us_asin,amazon_us_link_status,amazon_us_search_url,amazon_us_last_checked_utc,amazon_uk_direct_url,amazon_uk_asin,amazon_uk_link_status,amazon_uk_search_url,amazon_uk_last_checked_utc,amazon_de_direct_url,amazon_de_asin,amazon_de_link_status,amazon_de_search_url,amazon_de_last_checked_utc,amazon_fr_direct_url,amazon_fr_asin,amazon_fr_link_status,amazon_fr_search_url,amazon_fr_last_checked_utc,amazon_it_direct_url,amazon_it_asin,amazon_it_link_status,amazon_it_search_url,amazon_it_last_checked_utc,amazon_es_direct_url,amazon_es_asin,amazon_es_link_status,amazon_es_search_url,amazon_es_last_checked_utc,fallback_retailer_name,source_dataset,last_checked_utc,notes,legacy_data_json
ROBYB-262BB618664709,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,20V,,20V max,,,Native,20V Hybrid Fan,HGPF50,,Air movement & climate,Fan / air mover,Varies by kit,,,,Y,N,N,N,N,N,,https://www.harttools.com/products/20v,,,,OFFICIAL_MANUFACTURER_PAGE_OR_EXACT_MODEL_RESEARCH,,RESEARCH_CANDIDATE_OFFICIAL_PAGE_NOT_RESOLVED,MODEL_SEED_REQUIRES_MANUAL_OFFICIAL_PAGE_CHECK,EXACT_MODEL_OR_MODEL_FAMILY,,,,,SEARCH_ONLY_NO_EXACT_MATCH,https://www.amazon.com/s?k=HART+HGPF50+20V+Hybrid+Fan,2026-09-08T07:28:47+00:00,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.co.uk/s?k=HART+HGPF50+20V+Hybrid+Fan,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.de/s?k=HART+HGPF50+20V+Hybrid+Fan,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.fr/s?k=HART+HGPF50+20V+Hybrid+Fan,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.it/s?k=HART+HGPF50+20V+Hybrid+Fan,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.es/s?k=HART+HGPF50+20V+Hybrid+Fan,,,ADDITIONAL_OFFICIAL_SOURCE_RESEARCH_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-ECD9507DE3B70B,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,20V,,20V max,,,Native,20V Hand Vacuum,HPHV01,,Cleaning & extraction,Vacuum,Varies by kit,,,,Y,N,N,N,N,N,,https://www.harttools.com/products/20v,,,,OFFICIAL_MANUFACTURER_PAGE_OR_EXACT_MODEL_RESEARCH,,RESEARCH_CANDIDATE_OFFICIAL_PAGE_NOT_RESOLVED,MODEL_SEED_REQUIRES_MANUAL_OFFICIAL_PAGE_CHECK,EXACT_MODEL_OR_MODEL_FAMILY,,,,,SEARCH_ONLY_NO_EXACT_MATCH,https://www.amazon.com/s?k=HART+HPHV01+20V+Hand+Vacuum,2026-09-08T07:28:47+00:00,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.co.uk/s?k=HART+HPHV01+20V+Hand+Vacuum,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.de/s?k=HART+HPHV01+20V+Hand+Vacuum,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.fr/s?k=HART+HPHV01+20V+Hand+Vacuum,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.it/s?k=HART+HPHV01+20V+Hand+Vacuum,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.es/s?k=HART+HPHV01+20V+Hand+Vacuum,,,ADDITIONAL_OFFICIAL_SOURCE_RESEARCH_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-F28A2DE4A74383,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,20V,,20V max,,,Native,20V Wet/Dry Vacuum,HPHV33,,Cleaning & extraction,Wet/dry vacuum,Varies by kit,,,,Y,N,N,N,N,N,,https://www.harttools.com/products/20v,,,,OFFICIAL_MANUFACTURER_PAGE_OR_EXACT_MODEL_RESEARCH,,RESEARCH_CANDIDATE_OFFICIAL_PAGE_NOT_RESOLVED,MODEL_SEED_REQUIRES_MANUAL_OFFICIAL_PAGE_CHECK,EXACT_MODEL_OR_MODEL_FAMILY,,,,,SEARCH_ONLY_NO_EXACT_MATCH,https://www.amazon.com/s?k=HART+HPHV33+20V+Wet%2FDry+Vacuum,2026-09-08T07:28:47+00:00,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.co.uk/s?k=HART+HPHV33+20V+Wet%2FDry+Vacuum,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.de/s?k=HART+HPHV33+20V+Wet%2FDry+Vacuum,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.fr/s?k=HART+HPHV33+20V+Wet%2FDry+Vacuum,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.it/s?k=HART+HPHV33+20V+Wet%2FDry+Vacuum,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.es/s?k=HART+HPHV33+20V+Wet%2FDry+Vacuum,,,ADDITIONAL_OFFICIAL_SOURCE_RESEARCH_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-C82BB25C4050CD,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,20V,,20V max,,,Native,20V LED Work Light,HGLI01,,Lighting,Area / flood / work light,Varies by kit,,,,Y,N,N,N,N,N,,https://www.harttools.com/products/20v,,,,OFFICIAL_MANUFACTURER_PAGE_OR_EXACT_MODEL_RESEARCH,,RESEARCH_CANDIDATE_OFFICIAL_PAGE_NOT_RESOLVED,MODEL_SEED_REQUIRES_MANUAL_OFFICIAL_PAGE_CHECK,EXACT_MODEL_OR_MODEL_FAMILY,,,,,SEARCH_ONLY_NO_EXACT_MATCH,https://www.amazon.com/s?k=HART+HGLI01+20V+LED+Work+Light,2026-09-08T07:28:47+00:00,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.co.uk/s?k=HART+HGLI01+20V+LED+Work+Light,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.de/s?k=HART+HGLI01+20V+LED+Work+Light,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.fr/s?k=HART+HGLI01+20V+LED+Work+Light,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.it/s?k=HART+HGLI01+20V+LED+Work+Light,,,,OUT_OF_SCOPE_FOR_ROW_MARKET,https://www.amazon.es/s?k=HART+HGLI01+20V+LED+Work+Light,,,ADDITIONAL_OFFICIAL_SOURCE_RESEARCH_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-FB68FF5FF929BB,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,HART 20V,,,,,Native,2-speed 7.5-in fan,HPCF01,,Fans,,UNKNOWN,NO,,,,,,,,,,,,,,,,IMPORTED_NEEDS_PERIODIC_RECHECK,IMPORTED_FROM_RESEARCH_REPORT,EXACT_SKU,,,,,NO_VERIFIED_DIRECT,https://www.amazon.com/s?k=HART+HPCF01+2-speed+7.5-in+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.co.uk/s?k=HART+HPCF01+2-speed+7.5-in+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.de/s?k=HART+HPCF01+2-speed+7.5-in+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.fr/s?k=HART+HPCF01+2-speed+7.5-in+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.it/s?k=HART+HPCF01+2-speed+7.5-in+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.es/s?k=HART+HPCF01+2-speed+7.5-in+fan,,,PRIOR_MASTER_CSV,2026-09-08T07:28:47+00:00,,"{""adapter_required"":""NO"",""amazon_de_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_es_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_fr_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_it_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_uk_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_us_checked_at"":""2026-09-08"",""amazon_us_link_status"":""NO_VERIFIED_DIRECT"",""amazon_us_search_url"":""https://www.amazon.com/s?k=HART+HPCF01+2-speed+7.5-in+fan"",""amazon_us_verification_note"":""No exact HART HPCF01 Amazon product page found; HART is primarily sold through Walmart 2026-09-08"",""battery_included"":""UNKNOWN"",""brand"":""HART"",""category"":""Fans"",""exact_model"":""YES"",""fit_type"":""Native"",""last_researched"":""2026-09-08"",""model"":""HPCF01"",""official_or_evidence_url"":""https://www.harttools.com/"",""platform"":""HART 20V"",""product"":""2-speed 7.5-in fan"",""publish_readiness"":""READY_FOR_LINK_VERIFICATION"",""record_id"":""rob-039-hpcf01-14eaf09c41"",""region"":""USA"",""research_action"":""KEEP"",""source_codes"":""S01;S17"",""source_urls"":""https://runsonyourbattery.com/;https://www.harttools.com/""}"
ROBYB-A54A560557552F,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,HART 20V,,,,,Native,20V inflator,HPIF01,,Inflation,,UNKNOWN,NO,,,,,,,,,,,,,,,,IMPORTED_NEEDS_PERIODIC_RECHECK,IMPORTED_FROM_RESEARCH_REPORT,EXACT_SKU,,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.com/s?k=HART+HPIF01+20V+inflator,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.co.uk/s?k=HART+HPIF01+20V+inflator,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.de/s?k=HART+HPIF01+20V+inflator,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.fr/s?k=HART+HPIF01+20V+inflator,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.it/s?k=HART+HPIF01+20V+inflator,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.es/s?k=HART+HPIF01+20V+inflator,,,PRIOR_MASTER_CSV,2026-09-08T07:28:47+00:00,,"{""adapter_required"":""NO"",""amazon_de_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_es_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_fr_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_it_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_uk_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_us_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_us_search_url"":""https://www.amazon.com/s?k=HART+HPIF01+20V+inflator"",""battery_included"":""UNKNOWN"",""brand"":""HART"",""category"":""Inflation"",""exact_model"":""YES"",""fit_type"":""Native"",""last_researched"":""2026-09-08"",""model"":""HPIF01"",""official_or_evidence_url"":""https://www.harttools.com/"",""platform"":""HART 20V"",""product"":""20V inflator"",""publish_readiness"":""READY_FOR_LINK_VERIFICATION"",""record_id"":""rob-148-hpif01-91d45414c8"",""region"":""USA"",""research_action"":""ADD"",""source_codes"":""S17"",""source_urls"":""https://www.harttools.com/""}"
ROBYB-C3E97C78A7E368,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,HART 20V,,,,,Native,Inflator and light kit,HPAK01B,,Inflation / lighting,,UNKNOWN,NO,,,,,,,,,,,,,,,,IMPORTED_NEEDS_PERIODIC_RECHECK,IMPORTED_FROM_RESEARCH_REPORT,EXACT_SKU,,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.com/s?k=HART+HPAK01B+Inflator+and+light+kit,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.co.uk/s?k=HART+HPAK01B+Inflator+and+light+kit,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.de/s?k=HART+HPAK01B+Inflator+and+light+kit,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.fr/s?k=HART+HPAK01B+Inflator+and+light+kit,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.it/s?k=HART+HPAK01B+Inflator+and+light+kit,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.es/s?k=HART+HPAK01B+Inflator+and+light+kit,,,PRIOR_MASTER_CSV,2026-09-08T07:28:47+00:00,,"{""adapter_required"":""NO"",""amazon_de_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_es_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_fr_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_it_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_uk_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_us_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_us_search_url"":""https://www.amazon.com/s?k=HART+HPAK01B+Inflator+and+light+kit"",""battery_included"":""UNKNOWN"",""brand"":""HART"",""category"":""Inflation / lighting"",""exact_model"":""YES"",""fit_type"":""Native"",""last_researched"":""2026-09-08"",""model"":""HPAK01B"",""official_or_evidence_url"":""https://www.harttools.com/"",""platform"":""HART 20V"",""product"":""Inflator and light kit"",""publish_readiness"":""READY_FOR_LINK_VERIFICATION"",""record_id"":""rob-147-hpak01b-2c8103906c"",""region"":""USA"",""research_action"":""ADD"",""source_codes"":""S17"",""source_urls"":""https://www.harttools.com/""}"
ROBYB-FD77AFD7058B4A,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,HART 20V,,,,,Native,1000W inverter,HGNV011VNM,,Power output,,UNKNOWN,NO,,,,,,,,,,,,,,,,IMPORTED_NEEDS_PERIODIC_RECHECK,IMPORTED_FROM_RESEARCH_REPORT,EXACT_SKU,,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.com/s?k=HART+HGNV011VNM+1000W+inverter,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.co.uk/s?k=HART+HGNV011VNM+1000W+inverter,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.de/s?k=HART+HGNV011VNM+1000W+inverter,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.fr/s?k=HART+HGNV011VNM+1000W+inverter,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.it/s?k=HART+HGNV011VNM+1000W+inverter,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.es/s?k=HART+HGNV011VNM+1000W+inverter,,,PRIOR_MASTER_CSV,2026-09-08T07:28:47+00:00,,"{""adapter_required"":""NO"",""amazon_de_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_es_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_fr_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_it_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_uk_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_us_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_us_search_url"":""https://www.amazon.com/s?k=HART+HGNV011VNM+1000W+inverter"",""battery_included"":""UNKNOWN"",""brand"":""HART"",""category"":""Power output"",""exact_model"":""YES"",""fit_type"":""Native"",""last_researched"":""2026-09-08"",""model"":""HGNV011VNM"",""official_or_evidence_url"":""https://www.harttools.com/"",""platform"":""HART 20V"",""product"":""1000W inverter"",""publish_readiness"":""READY_FOR_LINK_VERIFICATION"",""record_id"":""rob-149-hgnv011vnm-6ec7a4de74"",""region"":""USA"",""research_action"":""ADD"",""source_codes"":""S17"",""source_urls"":""https://www.harttools.com/""}"
ROBYB-73A3ABFE07BF9F,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,HART 20V,,,,,Native,1-gal wet/dry vacuum,HPWD33B,,Vacuums,,UNKNOWN,NO,,,,,,,,,,,,,,,,IMPORTED_NEEDS_PERIODIC_RECHECK,IMPORTED_FROM_RESEARCH_REPORT,EXACT_SKU,,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.com/s?k=HART+HPWD33B+1-gal+wet%2Fdry+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.co.uk/s?k=HART+HPWD33B+1-gal+wet%2Fdry+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.de/s?k=HART+HPWD33B+1-gal+wet%2Fdry+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.fr/s?k=HART+HPWD33B+1-gal+wet%2Fdry+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.it/s?k=HART+HPWD33B+1-gal+wet%2Fdry+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.es/s?k=HART+HPWD33B+1-gal+wet%2Fdry+vacuum,,,PRIOR_MASTER_CSV,2026-09-08T07:28:47+00:00,,"{""adapter_required"":""NO"",""amazon_de_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_es_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_fr_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_it_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_uk_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_us_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_us_search_url"":""https://www.amazon.com/s?k=HART+HPWD33B+1-gal+wet%2Fdry+vacuum"",""battery_included"":""UNKNOWN"",""brand"":""HART"",""category"":""Vacuums"",""exact_model"":""YES"",""fit_type"":""Native"",""last_researched"":""2026-09-08"",""model"":""HPWD33B"",""official_or_evidence_url"":""https://www.harttools.com/"",""platform"":""HART 20V"",""product"":""1-gal wet/dry vacuum"",""publish_readiness"":""READY_FOR_LINK_VERIFICATION"",""record_id"":""rob-150-hpwd33b-16117ba115"",""region"":""USA"",""research_action"":""ADD"",""source_codes"":""S17"",""source_urls"":""https://www.harttools.com/""}"
ROBYB-86A70E1CDE5F0A,PRODUCT,CORE_OR_ADJACENT_GADGET,HART,,HART 20V,,,,,Native,Cordless stick vacuum,HPSV50,,Vacuums,,UNKNOWN,NO,,,,,,,,,,,,,,,,IMPORTED_NEEDS_PERIODIC_RECHECK,IMPORTED_FROM_RESEARCH_REPORT,EXACT_SKU,,,,,NO_VERIFIED_DIRECT,https://www.amazon.com/s?k=HART+HPSV50+Cordless+stick+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.co.uk/s?k=HART+HPSV50+Cordless+stick+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.de/s?k=HART+HPSV50+Cordless+stick+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.fr/s?k=HART+HPSV50+Cordless+stick+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.it/s?k=HART+HPSV50+Cordless+stick+vacuum,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.es/s?k=HART+HPSV50+Cordless+stick+vacuum,,,PRIOR_MASTER_CSV,2026-09-08T07:28:47+00:00,,"{""adapter_required"":""NO"",""amazon_de_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_es_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_fr_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_it_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_uk_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_us_checked_at"":""2026-09-08"",""amazon_us_link_status"":""NO_VERIFIED_DIRECT"",""amazon_us_search_url"":""https://www.amazon.com/s?k=HART+HPSV50+Cordless+stick+vacuum"",""amazon_us_verification_note"":""No exact HART HPSV50 Amazon product page found in indexed search 2026-09-08"",""battery_included"":""UNKNOWN"",""brand"":""HART"",""category"":""Vacuums"",""exact_model"":""YES"",""fit_type"":""Native"",""last_researched"":""2026-09-08"",""model"":""HPSV50"",""official_or_evidence_url"":""https://www.harttools.com/"",""platform"":""HART 20V"",""product"":""Cordless stick vacuum"",""publish_readiness"":""READY_FOR_LINK_VERIFICATION"",""record_id"":""rob-040-hpsv50-de4ae3658b"",""region"":""USA"",""research_action"":""KEEP"",""source_codes"":""S01;S17"",""source_urls"":""https://runsonyourbattery.com/;https://www.harttools.com/""}"
ROBYB-BCF46E7D55E74E,PRODUCT,CORE_OR_ADJACENT_GADGET,HEISSNER,,HEISSNER / PXC,,,,,Alliance-native,Pond sludge vacuum,F636-PXC,,Vacuums,,UNKNOWN,NO,,,,,,,,,,,,,,,,IMPORTED_NEEDS_PERIODIC_RECHECK,IMPORTED_FROM_RESEARCH_REPORT,EXACT_SKU,,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.com/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.co.uk/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.de/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.fr/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.it/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.es/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum,,,PRIOR_MASTER_CSV,2026-09-08T07:28:47+00:00,,"{""adapter_required"":""NO"",""amazon_de_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_de_search_url"":""https://www.amazon.de/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum"",""amazon_es_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_es_search_url"":""https://www.amazon.es/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum"",""amazon_fr_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_fr_search_url"":""https://www.amazon.fr/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum"",""amazon_it_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_it_search_url"":""https://www.amazon.it/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum"",""amazon_uk_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_uk_search_url"":""https://www.amazon.co.uk/s?k=HEISSNER+F636-PXC+Pond+sludge+vacuum"",""amazon_us_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""battery_included"":""UNKNOWN"",""brand"":""HEISSNER"",""category"":""Vacuums"",""exact_model"":""YES"",""fit_type"":""Alliance-native"",""last_researched"":""2026-09-08"",""model"":""F636-PXC"",""official_or_evidence_url"":""https://www.einhell.com/insights/power-x-change-platform-partners/"",""platform"":""HEISSNER / PXC"",""product"":""Pond sludge vacuum"",""publish_readiness"":""READY_FOR_LINK_VERIFICATION"",""record_id"":""rob-253-f636-pxc-3c881d092a"",""region"":""Europe"",""research_action"":""ADD"",""source_codes"":""S32"",""source_urls"":""https://www.einhell.com/insights/power-x-change-platform-partners/""}"
ROBYB-7C296C79365492,PRODUCT,CORE_OR_ADJACENT_GADGET,Hercules,,Hercules 20V,,,,,Native,20V/120V hybrid fan,57275,,Fans,,UNKNOWN,NO,,,,,,,,,,,,,,,,IMPORTED_NEEDS_PERIODIC_RECHECK,IMPORTED_FROM_RESEARCH_REPORT,EXACT_SKU,,,,,PENDING_DIRECT_LINK_SEARCH,https://www.amazon.com/s?k=Hercules+57275+20V%2F120V+hybrid+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.co.uk/s?k=Hercules+57275+20V%2F120V+hybrid+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.de/s?k=Hercules+57275+20V%2F120V+hybrid+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.fr/s?k=Hercules+57275+20V%2F120V+hybrid+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.it/s?k=Hercules+57275+20V%2F120V+hybrid+fan,,,,OUT_OF_SCOPE_FOR_ROW_REGION,https://www.amazon.es/s?k=Hercules+57275+20V%2F120V+hybrid+fan,,,PRIOR_MASTER_CSV,2026-09-08T07:28:47+00:00,,"{""adapter_required"":""NO"",""amazon_de_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_es_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_fr_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_it_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_uk_link_status"":""OUT_OF_SCOPE_FOR_ROW_REGION"",""amazon_us_link_status"":""PENDING_DIRECT_LINK_SEARCH"",""amazon_us_search_url"":""https://www.amazon.com/s?k=Hercules+57275+20V%2F120V+hybrid+fan"",""battery_included"":""UNKNOWN"",""brand"":""Hercules"",""category"":""Fans"",""exact_model"":""YES"",""fit_type"":""Native"",""last_researched"":""2026-09-08"",""model"":""57275"",""official_or_evidence_url"":""https://www.harborfreight.com/"",""platform"":""Hercules 20V"",""product"":""20V/120V hybrid fan"",""publish_readiness"":""READY_FOR_LINK_VERIFICATION"",""record_id"":""rob-169-57275-a92e08c3a9"",""region"":""USA"",""research_action"":""ADD"",""source_codes"":""S23"",""source_urls"":""https://www.harborfreight.com/""}"
